HouseID,Location,HouseType,Bedrooms,Bathrooms,SquareFootage,YearBuilt,Garage,Garden,Basement,NearbySchools,CrimeRate,DistanceToCityCenter,Price
2646,Urban,Apartment,1,3,1784,2000,No,No,No,5,7.24,8.62,624812.62
2647,Urban,Detached,2,1,3532,1972,No,No,Yes,0,5.51,15.72,627809.06
2648,Suburban,Apartment,3,3,909,1982,No,Yes,Yes,9,2.75,10.67,248177.34
2649,Suburban,Townhouse,5,2,1926,1957,No,Yes,No,5,8.94,14.17,464890.81
2650,Suburban,Semi-Detached,1,3,2193,1991,Yes,Yes,Yes,7,1.74,4.49,705518.89
2651,Urban,Apartment,4,3,3031,2018,Yes,No,No,6,4.33,14.75,344138.33
2652,Suburban,Townhouse,4,2,3875,1990,Yes,No,Yes,7,3.87,21.3,121703.22
2653,Suburban,Apartment,5,3,1123,2023,No,Yes,No,7,9.63,21.66,237520.48
2654,Suburban,Detached,5,1,1155,2012,No,No,Yes,8,2.06,12.34,206498.84
2655,Rural,Apartment,4,3,1267,1963,Yes,No,No,2,9.01,6.28,650345.65
2656,Suburban,Apartment,1,1,517,2011,No,Yes,Yes,6,5.11,21.0,115121.54
2657,Rural,Semi-Detached,3,1,2731,1995,Yes,No,Yes,5,1.43,24.99,890512.1
2658,Rural,Detached,5,1,2952,2016,No,Yes,No,1,7.56,9.74,130167.78
2659,Suburban,Detached,5,2,3346,2002,Yes,Yes,Yes,4,1.91,23.15,618014.25
2660,Rural,Semi-Detached,5,3,4468,2001,Yes,No,Yes,2,3.13,24.59,933056.0
2661,Suburban,Apartment,2,1,3702,1956,No,Yes,No,4,8.2,10.19,109301.78
2662,Urban,Townhouse,1,1,3026,2003,No,No,No,8,2.39,18.05,413949.63
2663,Urban,Detached,1,3,2316,1960,Yes,Yes,No,7,3.93,14.74,361548.5
2664,Urban,Detached,1,2,2280,1974,Yes,Yes,No,8,4.25,18.19,376998.34
2665,Urban,Apartment,1,2,507,2008,No,Yes,Yes,8,6.3,4.28,620295.89
2666,Rural,Apartment,1,1,1204,2015,Yes,Yes,No,7,8.11,9.48,298997.94
2667,Suburban,Detached,4,2,1841,1976,No,Yes,No,7,3.08,2.04,75956.81
2668,Suburban,Apartment,5,3,3962,2007,Yes,Yes,No,5,2.85,15.52,964161.28
2669,Suburban,Townhouse,4,2,4090,1960,No,Yes,Yes,5,3.0,23.2,761337.19
2670,Urban,Detached,2,3,1659,2004,No,No,Yes,5,4.43,14.23,178371.21
2671,Urban,Townhouse,3,1,1030,1968,No,Yes,Yes,9,5.82,2.22,482399.01
2672,Suburban,Townhouse,5,3,3460,1988,Yes,Yes,Yes,5,1.12,23.29,109585.65
2673,Urban,Apartment,2,1,4222,2019,No,No,No,8,8.02,3.76,76463.51
2674,Suburban,Townhouse,4,3,3938,1960,No,No,Yes,9,9.34,22.13,95136.14
2675,Suburban,Apartment,3,3,4060,1963,No,Yes,Yes,0,8.59,18.0,767988.85
2676,Suburban,Semi-Detached,2,2,3236,2009,Yes,No,No,9,1.33,16.09,472677.76
2677,Suburban,Apartment,3,3,3582,1985,No,Yes,No,5,5.72,14.88,852177.07
2678,Suburban,Townhouse,2,1,2521,1990,No,Yes,Yes,7,8.33,3.71,339954.35
2679,Suburban,Semi-Detached,4,3,3100,1951,No,No,No,0,4.1,12.77,786555.65
2680,Suburban,Apartment,3,1,2993,2006,No,No,Yes,5,9.07,5.32,124037.83
2681,Urban,Townhouse,2,1,3685,2009,No,Yes,Yes,8,8.98,14.51,653352.75
2682,Suburban,Detached,4,3,2215,1969,Yes,No,Yes,5,2.28,11.46,392571.82
2683,Suburban,Detached,5,2,3253,1971,No,Yes,No,1,5.44,17.15,312888.68
2684,Urban,Apartment,4,3,2743,1953,No,Yes,No,0,1.23,24.57,824353.64
2685,Urban,Apartment,4,3,3407,2005,Yes,No,Yes,3,3.54,9.34,99326.01
2686,Urban,Detached,5,2,2260,2007,Yes,Yes,Yes,5,8.31,15.61,952054.89
2687,Suburban,Townhouse,4,1,4414,2014,Yes,No,No,9,9.78,21.68,796268.29
2688,Rural,Townhouse,5,3,1846,2007,Yes,No,Yes,9,9.22,2.78,387828.81
2689,Rural,Townhouse,5,2,2296,1979,No,No,No,8,1.38,20.11,991766.34
2690,Urban,Apartment,5,2,4083,1968,Yes,Yes,No,4,9.34,6.37,242364.78
2691,Rural,Semi-Detached,2,1,3175,2011,No,Yes,No,6,8.4,13.74,432293.31
2692,Urban,Semi-Detached,3,2,3528,2017,Yes,Yes,No,5,8.81,24.79,890635.56
2693,Suburban,Semi-Detached,2,1,2185,1993,Yes,No,Yes,5,9.23,24.61,996966.73
2694,Rural,Semi-Detached,5,3,3177,2010,No,Yes,No,8,5.39,8.24,277157.18
2695,Suburban,Semi-Detached,3,2,3736,1970,Yes,No,No,4,2.9,3.73,755957.74
2696,Rural,Apartment,3,3,3823,1959,Yes,No,No,1,1.19,23.49,340442.86
2697,Suburban,Apartment,5,2,2302,1979,No,Yes,Yes,7,1.21,22.39,778149.04
2698,Rural,Semi-Detached,3,2,543,1973,Yes,No,Yes,2,6.78,15.59,169019.81
2699,Suburban,Apartment,3,3,4041,1997,Yes,Yes,Yes,8,4.04,1.29,369361.44
2700,Suburban,Apartment,2,2,988,2004,Yes,No,Yes,4,5.46,18.91,121249.61
2701,Rural,Semi-Detached,3,3,680,2001,No,Yes,Yes,0,2.18,4.44,517302.07
2702,Suburban,Townhouse,5,3,3648,1987,No,No,No,3,9.78,23.6,716425.53
2703,Suburban,Apartment,1,1,2921,2016,No,No,Yes,8,2.17,11.16,409685.28
2704,Suburban,Townhouse,1,3,1127,1957,No,Yes,Yes,0,5.0,15.57,633981.08
2705,Rural,Apartment,1,1,1456,1978,No,Yes,No,7,4.99,7.39,590632.42
2706,Rural,Apartment,5,3,2614,1959,Yes,Yes,Yes,7,1.08,12.14,329866.69
2707,Suburban,Semi-Detached,1,2,2048,2018,No,Yes,Yes,8,7.01,18.99,512439.28
2708,Suburban,Apartment,2,3,1615,2017,Yes,Yes,No,8,5.84,12.55,115568.09
2709,Rural,Detached,5,2,2281,1998,No,No,Yes,5,5.48,21.26,486917.62
2710,Rural,Detached,5,1,3326,2007,Yes,No,Yes,4,8.36,17.97,485280.02
2711,Suburban,Semi-Detached,5,2,1150,1984,No,Yes,No,6,3.17,2.4,77282.02
2712,Suburban,Townhouse,3,3,2376,1999,No,Yes,Yes,8,8.75,15.37,538179.59
2713,Suburban,Townhouse,3,2,1767,1989,Yes,No,Yes,4,8.78,15.51,750808.98
2714,Urban,Townhouse,3,1,840,1961,Yes,No,No,2,8.44,9.83,479639.57
2715,Rural,Detached,4,2,3450,1965,Yes,Yes,Yes,8,4.07,8.41,663724.25
2716,Urban,Townhouse,2,2,2308,1997,Yes,Yes,Yes,9,2.46,2.04,555799.92
2717,Rural,Townhouse,5,3,3875,1950,No,Yes,Yes,0,5.28,11.43,795919.84
2718,Rural,Semi-Detached,5,3,2945,2014,Yes,No,Yes,0,3.34,8.75,538732.5
2719,Rural,Townhouse,3,2,3250,1971,Yes,No,Yes,9,1.47,23.8,365028.56
2720,Rural,Detached,5,1,4019,1964,No,No,No,3,3.52,17.02,836190.33
2721,Rural,Detached,5,2,2644,2016,Yes,No,Yes,1,5.22,11.77,114240.34
2722,Rural,Detached,1,1,1854,1963,Yes,Yes,No,6,2.01,18.99,324983.43
2723,Rural,Semi-Detached,5,1,3776,2022,Yes,Yes,Yes,1,9.5,19.58,611910.21
2724,Urban,Semi-Detached,4,1,948,1968,No,Yes,Yes,6,6.9,12.27,863225.19
2725,Suburban,Apartment,3,2,1941,1989,Yes,No,No,7,2.23,2.36,118534.75
2726,Suburban,Townhouse,2,1,4220,1953,No,No,No,7,8.31,19.62,141250.29
2727,Urban,Semi-Detached,2,2,576,1982,Yes,Yes,No,2,9.35,2.71,318265.77
2728,Urban,Detached,1,1,1395,1992,No,Yes,Yes,8,3.37,21.26,377343.36
2729,Urban,Detached,2,1,1048,1986,No,No,Yes,9,2.29,8.69,851361.33
2730,Urban,Semi-Detached,2,2,1297,2015,Yes,Yes,No,9,3.9,16.14,960958.06
2731,Rural,Semi-Detached,3,3,3996,1976,Yes,Yes,Yes,9,8.49,18.64,66367.25
2732,Suburban,Semi-Detached,3,3,1952,1994,Yes,No,Yes,5,2.58,1.36,64588.31
2733,Rural,Apartment,4,2,2008,1999,Yes,Yes,Yes,3,8.01,9.92,871569.81
2734,Suburban,Detached,1,2,1314,2012,Yes,No,Yes,7,7.45,15.3,178836.12
2735,Suburban,Apartment,2,3,3569,1955,Yes,Yes,Yes,3,6.86,21.28,372369.35
2736,Urban,Apartment,4,3,2682,2016,No,Yes,No,3,4.9,18.09,311452.85
2737,Rural,Townhouse,1,3,3201,2016,No,Yes,Yes,7,4.3,22.46,317774.81
2738,Urban,Detached,2,2,3825,2008,Yes,No,No,3,1.77,2.53,362162.3
2739,Rural,Detached,2,1,2083,1962,No,No,Yes,0,4.22,2.26,369243.87
2740,Suburban,Semi-Detached,3,2,3826,1970,Yes,No,Yes,5,6.42,17.98,639148.05
2741,Urban,Semi-Detached,5,3,1145,2013,Yes,No,Yes,7,9.08,10.26,647344.9
2742,Urban,Townhouse,1,1,2325,1986,No,Yes,Yes,2,8.5,12.3,546747.4
2743,Suburban,Apartment,2,2,1219,1997,Yes,No,No,1,1.29,15.31,865614.5
2744,Suburban,Semi-Detached,1,3,2022,2005,No,Yes,Yes,5,2.25,24.66,853388.25
2745,Suburban,Semi-Detached,4,2,3160,1993,Yes,Yes,Yes,0,8.64,2.15,256356.53
2746,Urban,Detached,4,1,3031,1962,No,Yes,No,4,9.45,3.17,566457.58
2747,Rural,Detached,5,3,1569,1953,Yes,Yes,Yes,5,1.5,20.82,794645.24
2748,Urban,Semi-Detached,2,2,1966,2022,No,Yes,Yes,7,7.31,1.0,873530.62
2749,Rural,Detached,3,1,4153,1982,No,Yes,Yes,6,4.29,11.54,292426.48
2750,Urban,Townhouse,2,1,1147,1986,Yes,Yes,No,5,4.28,19.47,519395.14
2751,Urban,Semi-Detached,1,2,1291,2002,Yes,No,Yes,1,6.78,5.28,548775.92
2752,Suburban,Detached,4,1,1078,1973,No,Yes,No,7,8.29,5.08,714656.4
2753,Rural,Townhouse,1,3,3575,2000,Yes,No,No,7,3.47,8.1,363746.28
2754,Urban,Detached,5,1,4307,1990,Yes,Yes,Yes,4,7.35,4.18,328779.21
2755,Urban,Detached,4,2,2548,1978,Yes,No,Yes,2,6.72,17.12,720317.61
2756,Suburban,Detached,3,3,3861,2008,Yes,Yes,Yes,7,5.66,5.4,429368.71
2757,Suburban,Semi-Detached,4,1,2656,1989,Yes,No,Yes,4,6.42,6.06,53822.75
2758,Rural,Apartment,2,1,4348,2000,Yes,Yes,No,2,1.16,14.59,940954.25
2759,Urban,Detached,2,3,4146,1999,No,No,Yes,8,1.04,24.2,192163.22
2760,Rural,Townhouse,4,3,959,1985,No,No,Yes,8,5.95,22.89,191202.41
2761,Urban,Semi-Detached,5,1,2813,2009,Yes,No,Yes,6,5.72,21.68,827447.51
2762,Rural,Semi-Detached,2,3,1661,1967,No,Yes,No,7,1.64,13.51,368727.69
2763,Suburban,Townhouse,2,2,4005,1969,Yes,Yes,Yes,4,5.43,7.79,361766.54
2764,Urban,Detached,3,1,543,1954,No,No,Yes,4,7.82,17.79,641275.64
2765,Rural,Apartment,4,2,3433,1967,Yes,No,Yes,4,5.87,10.04,106086.72
2766,Suburban,Detached,2,1,2033,1989,Yes,Yes,Yes,1,5.66,19.56,275113.64
2767,Suburban,Townhouse,5,2,3491,1950,Yes,Yes,Yes,2,7.46,0.9,100607.61
2768,Rural,Semi-Detached,1,2,1482,1968,No,Yes,Yes,7,2.55,13.47,326934.18
2769,Urban,Apartment,4,3,2809,1975,Yes,Yes,Yes,5,5.12,8.77,876433.65
2770,Urban,Semi-Detached,3,1,3275,1978,Yes,Yes,No,8,2.33,6.6,913865.92
2771,Suburban,Townhouse,2,3,1132,2008,No,No,No,6,5.71,16.72,343964.86
2772,Urban,Detached,5,3,2699,2012,No,No,Yes,5,6.33,16.63,228207.36
2773,Urban,Apartment,4,1,2760,2011,Yes,No,Yes,3,2.1,1.41,178512.19
2774,Urban,Semi-Detached,5,2,3563,1997,No,No,Yes,6,1.68,23.72,424698.16
2775,Suburban,Semi-Detached,5,1,1757,2011,No,Yes,No,3,2.5,9.37,835085.97
2776,Rural,Semi-Detached,3,1,3410,1967,Yes,Yes,Yes,6,6.28,22.98,860030.26
2777,Urban,Detached,4,1,1122,2015,Yes,No,Yes,4,2.71,14.8,93631.58
2778,Suburban,Apartment,2,3,2477,1976,Yes,Yes,No,1,3.48,16.49,248767.41
2779,Suburban,Detached,3,1,860,1955,Yes,Yes,No,6,7.32,24.03,243011.74
2780,Rural,Detached,2,1,2867,2019,No,No,Yes,7,3.24,20.64,837008.67
2781,Urban,Detached,1,1,2769,2008,Yes,No,Yes,9,4.58,3.93,483477.7
2782,Urban,Townhouse,5,2,4309,1955,Yes,Yes,No,1,9.36,0.63,399975.47
2783,Rural,Townhouse,1,2,709,1980,Yes,No,No,5,8.42,8.06,958775.6
2784,Rural,Townhouse,5,2,3967,2005,No,Yes,No,3,3.3,12.47,929089.43
2785,Suburban,Apartment,3,2,1430,2003,Yes,No,No,4,6.38,18.44,468101.35
2786,Suburban,Detached,2,3,2106,1990,Yes,Yes,Yes,0,6.99,16.7,171915.23
2787,Rural,Detached,2,3,988,1967,Yes,No,Yes,5,9.1,8.16,212453.31
2788,Urban,Townhouse,3,1,4443,1972,No,Yes,No,7,5.93,13.78,156479.72
2789,Suburban,Detached,4,3,1100,1985,Yes,Yes,Yes,1,6.05,16.45,696478.69
2790,Suburban,Detached,1,2,1273,1974,Yes,Yes,Yes,0,9.0,13.09,576952.73
2791,Urban,Semi-Detached,1,1,1377,1956,Yes,No,No,8,1.49,17.38,578812.25
2792,Suburban,Detached,2,1,1987,1969,Yes,Yes,No,1,6.65,12.39,143458.96
2793,Urban,Semi-Detached,2,2,1199,1954,No,Yes,No,7,4.75,13.48,803611.21
2794,Urban,Detached,2,2,4195,1967,No,No,Yes,4,9.19,23.55,558794.25
2795,Urban,Apartment,3,2,2999,1982,Yes,No,Yes,1,9.64,10.03,136420.74
2796,Rural,Townhouse,4,3,2960,1984,No,Yes,Yes,4,2.53,19.01,759774.25
2797,Rural,Semi-Detached,1,1,2457,2014,No,Yes,No,8,3.53,8.7,982233.2
2798,Rural,Townhouse,5,2,4322,2012,Yes,No,Yes,5,3.46,8.63,469121.49
2799,Urban,Semi-Detached,3,1,3023,2021,Yes,No,No,2,1.91,23.2,159871.89
2800,Urban,Semi-Detached,1,1,755,2020,No,Yes,Yes,7,5.35,17.62,146329.2
2801,Rural,Semi-Detached,4,3,1673,1990,Yes,Yes,No,0,5.62,23.26,74585.55
2802,Suburban,Apartment,3,1,2674,1999,Yes,No,Yes,8,6.16,24.87,781878.24
2803,Urban,Detached,1,2,891,1979,Yes,Yes,Yes,8,6.97,0.5,709300.95
2804,Suburban,Semi-Detached,3,2,4402,1987,Yes,Yes,No,3,1.57,24.59,605027.33
2805,Suburban,Apartment,1,1,3027,1984,No,Yes,No,7,6.6,2.97,777347.86
2806,Urban,Semi-Detached,1,1,1492,2015,Yes,No,Yes,2,9.22,2.23,999332.79
2807,Urban,Detached,4,3,3968,1995,No,No,Yes,5,5.09,19.31,431755.54
2808,Suburban,Semi-Detached,5,2,3470,1957,Yes,Yes,No,9,1.96,9.08,720519.71
2809,Suburban,Apartment,4,2,2949,2017,Yes,Yes,Yes,9,1.77,22.99,408303.53
2810,Rural,Detached,1,1,2821,1986,No,Yes,Yes,7,3.54,13.84,384454.99
2811,Rural,Apartment,3,1,1344,1962,No,No,No,8,7.77,9.96,858374.09
2812,Urban,Detached,4,1,4481,2022,No,Yes,No,7,3.35,2.3,596024.98
2813,Rural,Detached,5,2,638,1994,No,No,Yes,8,8.33,11.88,164582.61
2814,Rural,Townhouse,1,1,602,1978,Yes,Yes,No,3,8.38,7.31,433340.2
2815,Rural,Townhouse,4,3,1765,1990,Yes,No,Yes,9,5.11,2.38,806726.6
2816,Rural,Townhouse,4,3,1640,2005,No,Yes,Yes,0,3.71,16.92,942998.21
2817,Suburban,Detached,4,1,1737,1965,Yes,No,No,6,6.38,24.44,633706.72
2818,Urban,Semi-Detached,4,3,983,1961,Yes,No,Yes,9,8.29,9.78,424503.02
2819,Rural,Apartment,3,3,3076,2015,Yes,Yes,Yes,3,1.58,7.78,289383.27
2820,Suburban,Apartment,5,3,4262,2011,No,No,Yes,0,9.58,2.7,450922.51
2821,Suburban,Apartment,5,3,723,1968,No,Yes,Yes,2,6.81,5.97,587371.75
2822,Suburban,Townhouse,1,3,1793,1979,No,No,Yes,6,4.58,7.48,54195.9
2823,Rural,Detached,2,2,2348,1965,No,Yes,No,2,5.55,8.93,305243.93
2824,Rural,Townhouse,3,1,2384,1962,No,No,No,0,4.47,16.03,687940.14
2825,Urban,Semi-Detached,1,3,3705,2018,No,No,Yes,6,4.71,3.31,689568.14
2826,Rural,Detached,1,1,2661,1972,No,Yes,Yes,7,6.36,1.93,670356.39
2827,Rural,Apartment,4,3,1964,2011,Yes,No,No,4,1.54,23.3,952445.24
2828,Suburban,Townhouse,2,2,1143,1980,Yes,Yes,Yes,5,2.58,20.08,590118.38
2829,Urban,Townhouse,2,2,3198,2002,No,Yes,No,2,3.04,7.32,306241.65
2830,Rural,Semi-Detached,3,3,3936,1966,Yes,Yes,No,4,4.67,16.15,821032.06
2831,Rural,Semi-Detached,2,3,1755,1998,Yes,No,No,2,4.34,15.02,419908.48
2832,Suburban,Townhouse,1,3,957,1998,No,No,Yes,1,7.5,18.7,277326.0
2833,Suburban,Semi-Detached,2,2,2922,2016,Yes,No,Yes,6,3.33,21.55,578911.57
2834,Rural,Apartment,2,2,2127,1975,Yes,Yes,Yes,9,1.51,9.26,324582.71
2835,Urban,Semi-Detached,5,1,4350,1962,No,Yes,Yes,6,1.5,16.69,426352.04
2836,Urban,Semi-Detached,1,2,1110,1987,No,No,No,7,1.1,20.15,708499.68
2837,Suburban,Townhouse,2,3,706,1971,Yes,Yes,Yes,0,1.34,17.63,996150.71
2838,Suburban,Townhouse,2,1,2043,1978,No,No,Yes,1,8.73,23.09,662495.01
2839,Rural,Detached,4,2,4039,1994,No,No,Yes,1,7.28,12.62,312655.91
2840,Suburban,Detached,2,2,4453,1995,Yes,Yes,No,2,9.96,20.16,135942.26
2841,Rural,Townhouse,2,3,1966,1988,No,Yes,Yes,6,1.18,22.79,393869.25
2842,Urban,Semi-Detached,5,1,1416,2018,Yes,Yes,No,6,8.64,14.15,68345.15
2843,Urban,Semi-Detached,1,2,2868,2017,No,Yes,Yes,6,7.26,0.92,491517.0
2844,Rural,Detached,3,2,2640,1988,Yes,No,Yes,0,6.76,20.54,676984.58
2845,Suburban,Detached,1,3,1931,1969,No,Yes,Yes,1,4.21,21.23,536206.18
2846,Urban,Detached,4,1,1681,2017,Yes,Yes,Yes,7,4.39,10.3,872018.19
2847,Suburban,Apartment,1,1,3419,1984,No,Yes,Yes,8,8.61,6.11,519347.58
2848,Urban,Apartment,2,1,2646,1957,Yes,No,No,9,7.42,24.46,489261.06
2849,Rural,Detached,4,1,2772,2001,No,Yes,Yes,6,7.03,14.01,344193.32
2850,Rural,Semi-Detached,1,3,1351,1989,Yes,Yes,No,0,1.28,13.15,845733.02
2851,Rural,Detached,4,2,940,1985,No,No,Yes,3,2.66,23.68,908418.74
2852,Urban,Apartment,3,2,1219,1955,Yes,No,Yes,9,9.66,10.5,979022.8
2853,Suburban,Semi-Detached,1,1,1084,2019,Yes,No,No,7,5.09,21.28,982148.55
2854,Suburban,Apartment,2,1,2514,2022,No,Yes,Yes,4,8.03,17.67,981402.44
2855,Suburban,Semi-Detached,4,1,3972,1965,No,No,No,0,4.5,24.21,726360.97
2856,Urban,Apartment,5,2,4142,1995,Yes,No,No,6,7.88,11.0,584520.26
2857,Urban,Semi-Detached,4,2,4370,2008,No,Yes,Yes,5,2.07,22.74,213727.24
2858,Urban,Semi-Detached,5,1,563,1987,Yes,Yes,Yes,8,1.38,14.44,778710.02
2859,Urban,Semi-Detached,2,3,1267,1967,Yes,No,Yes,3,5.2,12.16,748136.14
2860,Urban,Semi-Detached,3,2,1059,1961,Yes,Yes,Yes,3,6.32,7.99,850282.05
2861,Suburban,Townhouse,5,2,3850,2003,Yes,Yes,Yes,7,3.91,14.04,489328.52
2862,Urban,Apartment,3,1,2233,1996,Yes,No,No,3,7.44,14.53,897800.39
2863,Urban,Apartment,4,3,1169,1950,Yes,Yes,No,2,5.46,22.51,732740.63
2864,Suburban,Townhouse,2,1,4394,1964,No,Yes,Yes,6,9.35,17.75,212569.07
2865,Urban,Semi-Detached,5,1,2042,1970,Yes,No,Yes,4,1.76,20.75,246558.34
2866,Suburban,Semi-Detached,4,3,1771,1950,Yes,No,No,8,1.6,19.34,823552.24
2867,Suburban,Apartment,1,3,2915,2016,Yes,Yes,No,4,9.15,7.28,454408.74
2868,Rural,Townhouse,4,3,3291,1961,Yes,No,No,8,7.02,5.54,286562.3
2869,Rural,Semi-Detached,3,2,1117,1977,Yes,No,Yes,5,7.04,6.83,451447.68
2870,Rural,Semi-Detached,2,1,3553,1988,No,Yes,Yes,5,1.25,4.09,203308.85
2871,Rural,Semi-Detached,2,2,2494,1986,No,Yes,No,5,9.44,9.96,897149.85
2872,Urban,Detached,4,3,1621,2009,Yes,Yes,No,6,7.95,16.52,117962.44
2873,Rural,Townhouse,1,2,1791,1980,Yes,No,Yes,3,7.88,13.66,385579.44
2874,Suburban,Semi-Detached,3,3,1583,2007,Yes,No,No,3,9.21,17.14,579082.32
2875,Urban,Detached,4,3,3047,1960,No,Yes,Yes,8,6.2,9.22,879963.34
2876,Rural,Townhouse,4,1,3879,1978,No,Yes,No,6,4.55,5.53,792471.44
2877,Suburban,Semi-Detached,2,1,4064,1962,Yes,Yes,Yes,9,5.33,5.47,71302.4
2878,Urban,Apartment,3,1,3554,2000,No,Yes,No,5,8.0,15.22,833985.74
2879,Urban,Detached,1,2,2958,2003,Yes,No,No,0,7.92,4.53,656214.06
2880,Rural,Detached,2,1,3565,1968,Yes,No,No,6,6.49,10.23,176680.98
2881,Urban,Semi-Detached,4,3,1663,2007,No,No,No,5,2.96,5.71,636603.68
2882,Suburban,Semi-Detached,2,1,2432,1985,No,No,Yes,3,8.37,16.74,826999.51
2883,Urban,Detached,2,2,1851,1977,No,No,No,7,6.83,15.58,622006.28
2884,Suburban,Apartment,5,1,963,2017,No,No,Yes,6,2.99,9.84,999189.41
2885,Urban,Apartment,2,1,3249,1952,No,Yes,No,7,5.33,3.65,531653.25
2886,Rural,Townhouse,2,1,2160,1990,Yes,No,No,8,9.97,5.69,689474.53
2887,Suburban,Semi-Detached,3,2,2448,1984,No,No,Yes,0,3.96,12.07,116854.84
2888,Urban,Apartment,2,3,2710,1999,Yes,No,No,2,2.05,24.32,822538.26
2889,Urban,Townhouse,1,3,559,2023,No,No,No,1,1.2,7.13,642897.87
2890,Urban,Apartment,4,3,4496,1979,Yes,Yes,Yes,2,2.66,5.18,583180.66
2891,Suburban,Semi-Detached,3,1,3602,2021,No,Yes,No,1,2.68,5.91,723368.28
2892,Suburban,Townhouse,2,1,832,2019,No,No,No,5,8.72,17.85,582484.27
2893,Suburban,Townhouse,1,2,575,2003,Yes,Yes,No,8,2.41,22.91,778128.84
2894,Rural,Townhouse,4,3,2278,2020,No,Yes,Yes,1,8.76,2.34,604339.81
2895,Rural,Apartment,3,1,2864,2000,Yes,Yes,No,3,1.78,18.86,544051.14
2896,Suburban,Semi-Detached,1,1,4341,1977,No,Yes,Yes,4,9.16,12.62,178268.51
2897,Urban,Townhouse,2,1,3988,2013,Yes,No,Yes,4,3.31,20.72,498239.23
2898,Rural,Detached,5,2,689,1970,Yes,No,Yes,0,6.5,10.83,561322.93
2899,Suburban,Semi-Detached,5,3,4060,1976,No,No,Yes,5,2.44,0.63,643345.11
2900,Urban,Detached,3,2,2412,1976,No,No,No,4,4.51,17.23,483097.56
2901,Rural,Detached,1,3,3886,1999,No,No,No,5,1.77,20.3,189311.27
2902,Urban,Townhouse,4,3,795,1978,No,Yes,Yes,3,6.22,22.6,192844.49
2903,Urban,Townhouse,1,1,3048,1988,No,No,No,5,4.11,14.44,734938.36
2904,Urban,Apartment,5,1,676,2006,Yes,No,No,8,8.67,3.49,678374.89
2905,Urban,Apartment,3,1,1299,1986,No,Yes,No,0,2.64,9.56,296524.36
2906,Rural,Apartment,2,1,1305,2013,No,Yes,No,5,3.52,19.71,473564.71
2907,Rural,Semi-Detached,1,1,3407,1997,Yes,No,No,0,2.6,12.61,341609.8
2908,Rural,Apartment,5,3,2242,1971,Yes,Yes,No,6,6.07,17.63,221971.71
2909,Suburban,Detached,4,1,714,1979,No,No,Yes,3,2.01,0.61,359855.4
2910,Rural,Apartment,3,1,2379,1977,Yes,Yes,No,5,2.7,2.29,299554.61
2911,Urban,Townhouse,2,2,3200,1972,No,No,Yes,6,7.11,17.19,128306.24
2912,Rural,Apartment,1,2,1096,1953,Yes,No,No,4,1.67,7.61,529262.24
2913,Urban,Semi-Detached,4,3,2217,1952,Yes,No,Yes,8,7.69,10.01,478339.85
2914,Suburban,Semi-Detached,2,3,1855,2010,Yes,No,No,7,1.94,16.23,728877.91
2915,Urban,Detached,5,2,627,1953,No,Yes,Yes,2,6.27,3.24,639290.39
2916,Urban,Semi-Detached,5,2,1792,2014,Yes,No,Yes,0,9.98,20.9,376209.27
2917,Urban,Apartment,4,1,3098,1961,No,No,No,9,2.57,4.04,521488.99
2918,Suburban,Townhouse,5,1,2058,1962,No,No,No,7,3.35,18.47,559278.96
2919,Rural,Semi-Detached,3,3,2277,1983,No,No,Yes,3,9.09,7.67,921671.18
2920,Rural,Detached,4,2,3937,2008,Yes,Yes,No,6,6.64,6.87,982609.63
2921,Suburban,Apartment,5,3,1118,2022,No,Yes,No,3,5.43,20.62,824765.66
2922,Urban,Detached,1,1,2895,1980,Yes,No,No,6,6.06,14.03,583999.32
2923,Rural,Semi-Detached,5,3,641,2020,Yes,No,No,0,3.66,5.53,931701.5
2924,Suburban,Semi-Detached,3,3,3716,1962,No,Yes,Yes,0,8.7,0.56,219207.08
2925,Rural,Detached,2,3,3339,2003,No,No,No,1,7.71,24.34,711671.28
2926,Suburban,Apartment,2,1,744,1951,No,No,No,4,6.78,11.07,487444.33
2927,Urban,Semi-Detached,5,3,4013,1982,No,Yes,No,9,9.39,10.24,187511.48
2928,Rural,Townhouse,2,1,3250,1999,No,Yes,No,5,6.2,1.73,121449.49
2929,Suburban,Semi-Detached,5,2,1813,1956,Yes,Yes,Yes,1,5.61,22.41,506704.75
2930,Rural,Apartment,3,3,2214,1967,Yes,No,No,0,9.78,3.94,277020.74
2931,Rural,Semi-Detached,2,3,1635,2000,No,No,No,8,2.85,8.72,287980.95
2932,Rural,Detached,1,1,2761,1957,No,No,No,6,2.28,10.82,354206.04
2933,Rural,Semi-Detached,5,3,4221,2004,No,No,Yes,7,2.46,20.35,732446.01
2934,Suburban,Semi-Detached,2,1,2409,1992,Yes,Yes,No,5,9.9,9.31,205885.12
2935,Urban,Apartment,3,3,2747,2008,Yes,Yes,Yes,8,6.87,13.52,731678.09
2936,Suburban,Detached,3,2,2952,1979,No,Yes,No,7,3.75,11.0,793574.43
2937,Suburban,Apartment,1,2,920,2008,No,Yes,No,3,3.24,8.14,614756.09
2938,Suburban,Semi-Detached,3,2,506,1958,Yes,No,Yes,4,1.51,23.68,285179.65
2939,Urban,Townhouse,3,3,4429,2017,Yes,No,Yes,1,2.19,20.02,98955.9
